+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|               972 |  2 |   RUNNING |     READY |
|               973 |  2 |     READY |   RUNNING |
|               974 |  2 |   RUNNING |     READY |
|               975 |  2 |     READY |   RUNNING |
|               976 |  2 |   RUNNING |     READY |
|               977 |  2 |     READY |   RUNNING |
|               978 |  2 |   RUNNING |     READY |
|               979 |  2 |     READY |   RUNNING |
|               980 |  2 |   RUNNING |     READY |
|               981 |  2 |     READY |   RUNNING |
|               982 |  2 |   RUNNING |     READY |
|               983 |  2 |     READY |   RUNNING |
|               984 |  2 |   RUNNING |     READY |
|               985 |  2 |     READY |   RUNNING |
|               986 |  2 |   RUNNING |     READY |
|               987 |  2 |     READY |   RUNNING |
|               988 |  2 |   RUNNING |     READY |
|               989 |  4 |   WAITING |     READY |
|               989 |  4 |     READY |   RUNNING |
|               990 |  4 |   RUNNING |     READY |
|               991 |  4 |     READY |   RUNNING |
|               992 |  4 |   RUNNING |     READY |
|               993 |  4 |     READY |   RUNNING |
|               994 |  4 |   RUNNING |     READY |
|               995 |  4 |     READY |   RUNNING |
|               996 |  4 |   RUNNING |     READY |
|               997 |  4 |     READY |   RUNNING |
|               998 |  4 |   RUNNING |     READY |
|               999 |  4 |     READY |   RUNNING |
|              1000 |  4 |   RUNNING |     READY |
|              1001 |  4 |     READY |   RUNNING |
|              1002 |  4 |   RUNNING |     READY |
|              1003 |  4 |     READY |   RUNNING |
|              1004 |  4 |   RUNNING |     READY |
|              1005 |  4 |     READY |   RUNNING |
|              1006 |  4 |   RUNNING |     READY |
|              1007 |  4 |     READY |   RUNNING |
|              1008 |  4 |   RUNNING |     READY |
|              1009 |  4 |     READY |   RUNNING |
|              1010 |  4 |   RUNNING |     READY |
|              1011 |  4 |     READY |   RUNNING |
|              1012 |  4 |   RUNNING |     READY |
|              1013 |  4 |     READY |   RUNNING |
|              1014 |  4 |   RUNNING |     READY |
|              1015 |  4 |     READY |   RUNNING |
|              1016 |  4 |   RUNNING |     READY |
|              1017 |  4 |     READY |   RUNNING |
|              1018 |  3 |   WAITING |     READY |
|              1018 |  4 |   RUNNING |     READY |
|              1019 |  4 |     READY |   RUNNING |
|              1020 |  4 |   RUNNING |     READY |
|              1021 |  4 |     READY |   RUNNING |
|              1022 |  4 |   RUNNING |     READY |
|              1023 |  4 |     READY |   RUNNING |
|              1024 |  4 |   RUNNING |     READY |
|              1025 |  4 |     READY |   RUNNING |
|              1026 |  4 |   RUNNING |     READY |
|              1027 |  4 |     READY |   RUNNING |
|              1028 |  4 |   RUNNING |     READY |
|              1029 |  4 |     READY |   RUNNING |
|              1030 |  4 |   RUNNING |     READY |
|              1031 |  4 |     READY |   RUNNING |
|              1032 |  4 |   RUNNING |     READY |
|              1033 |  4 |     READY |   RUNNING |
|              1034 |  4 |   RUNNING |     READY |
|              1035 |  4 |     READY |   RUNNING |
|              1036 |  4 |   RUNNING |     READY |
|              1037 |  4 |     READY |   RUNNING |
|              1038 |  4 |   RUNNING |     READY |
|              1039 |  4 |     READY |   RUNNING |
|              1040 |  4 |   RUNNING |     READY |
|              1041 |  4 |     READY |   RUNNING |
|              1042 |  4 |   RUNNING |     READY |
|              1043 |  4 |     READY |   RUNNING |
|              1044 |  4 |   RUNNING |     READY |
|              1045 |  4 |     READY |   RUNNING |
|              1046 |  4 |   RUNNING |     READY |
|              1047 |  4 |     READY |   RUNNING |
|              1048 |  4 |   RUNNING |     READY |
|              1049 |  4 |     READY |   RUNNING |
|              1050 |  4 |   RUNNING |     READY |
|              1051 |  4 |     READY |   RUNNING |
|              1052 |  4 |   RUNNING |     READY |
|              1053 |  4 |     READY |   RUNNING |
|              1054 |  4 |   RUNNING |     READY |
|              1055 |  4 |     READY |   RUNNING |
|              1056 |  4 |   RUNNING |     READY |
|              1057 |  4 |     READY |   RUNNING |
|              1058 |  4 |   RUNNING |   WAITING |
|              1058 |  3 |     READY |   RUNNING |
|              1059 |  3 |   RUNNING |     READY |
|              1060 |  3 |     READY |   RUNNING |
|              1061 |  3 |   RUNNING |     READY |
|              1062 |  3 |     READY |   RUNNING |
|              1063 |  3 |   RUNNING |     READY |
|              1064 |  3 |     READY |   RUNNING |
|              1065 |  3 |   RUNNING |     READY |
|              1066 |  3 |     READY |   RUNNING |
|              1067 |  3 |   RUNNING |     READY |
|              1068 |  3 |     READY |   RUNNING |
|              1069 |  3 |   RUNNING |     READY |
|              1070 |  3 |     READY |   RUNNING |
|              1071 |  3 |   RUNNING |     READY |
|              1072 |  3 |     READY |   RUNNING |
|              1073 |  3 |   RUNNING |     READY |
|              1074 |  3 |     READY |   RUNNING |
|              1075 |  3 |   RUNNING |     READY |
|              1076 |  3 |     READY |   RUNNING |
|              1077 |  3 |   RUNNING |     READY |
|              1078 |  3 |     READY |   RUNNING |
|              1079 |  3 |   RUNNING |     READY |
|              1080 |  3 |     READY |   RUNNING |
|              1081 |  3 |   RUNNING |     READY |
|              1082 |  3 |     READY |   RUNNING |
|              1083 |  3 |   RUNNING |     READY |
|              1084 |  3 |     READY |   RUNNING |
|              1085 |  3 |   RUNNING |     READY |
|              1086 |  3 |     READY |   RUNNING |
|              1087 |  3 |   RUNNING |     READY |
|              1088 |  3 |     READY |   RUNNING |
|              1089 |  3 |   RUNNING |     READY |
|              1090 |  3 |     READY |   RUNNING |
|              1091 |  3 |   RUNNING |     READY |
|              1092 |  3 |     READY |   RUNNING |
|              1093 |  3 |   RUNNING |     READY |
|              1094 |  3 |     READY |   RUNNING |
|              1095 |  3 |   RUNNING |     READY |
|              1096 |  3 |     READY |   RUNNING |
|              1097 |  3 |   RUNNING |     READY |
|              1098 |  3 |     READY |   RUNNING |
|              1099 |  3 |   RUNNING |     READY |
|              1100 |  3 |     READY |   RUNNING |
|              1101 |  3 |   RUNNING |     READY |
|              1102 |  3 |     READY |   RUNNING |
|              1103 |  3 |   RUNNING |     READY |
|              1104 |  3 |     READY |   RUNNING |
|              1105 |  3 |   RUNNING |     READY |
|              1106 |  3 |     READY |   RUNNING |
|              1107 |  3 |   RUNNING |     READY |
|              1108 |  3 |     READY |   RUNNING |
|              1109 |  3 |   RUNNING |     READY |
|              1110 |  3 |     READY |   RUNNING |
|              1111 |  3 |   RUNNING |     READY |
|              1112 |  3 |     READY |   RUNNING |
|              1113 |  3 |   RUNNING |     READY |
|              1114 |  3 |     READY |   RUNNING |
|              1115 |  3 |   RUNNING |     READY |
|              1116 |  3 |     READY |   RUNNING |
|              1117 |  3 |   RUNNING |     READY |
|              1118 |  3 |     READY |   RUNNING |
|              1119 |  3 |   RUNNING |     READY |
|              1120 |  3 |     READY |   RUNNING |
|              1121 |  3 |   RUNNING |     READY |
|              1122 |  3 |     READY |   RUNNING |
|              1123 |  3 |   RUNNING |     READY |
|              1124 |  3 |     READY |   RUNNING |
|              1125 |  3 |   RUNNING |     READY |
|              1126 |  3 |     READY |   RUNNING |
|              1127 |  3 |   RUNNING |     READY |
|              1128 |  3 |     READY |   RUNNING |
|              1129 |  3 |   RUNNING |     READY |
|              1130 |  3 |     READY |   RUNNING |
|              1131 |  3 |   RUNNING |     READY |
|              1132 |  3 |     READY |   RUNNING |
|              1133 |  3 |   RUNNING |     READY |
|              1134 |  3 |     READY |   RUNNING |
|              1135 |  3 |   RUNNING |     READY |
|              1136 |  3 |     READY |   RUNNING |
|              1137 |  3 |   RUNNING |     READY |
|              1138 |  3 |     READY |   RUNNING |
|              1139 |  3 |   RUNNING |     READY |
|              1140 |  3 |     READY |   RUNNING |
|              1141 |  3 |   RUNNING |     READY |
|              1142 |  3 |     READY |   RUNNING |
|              1143 |  3 |   RUNNING |     READY |
|              1144 |  3 |     READY |   RUNNING |
|              1145 |  3 |   RUNNING |     READY |
|              1146 |  3 |     READY |   RUNNING |
|              1147 |  3 |   RUNNING |     READY |
|              1148 |  3 |     READY |   RUNNING |
|              1149 |  3 |   RUNNING |     READY |
|              1150 |  3 |     READY |   RUNNING |
|              1151 |  3 |   RUNNING |     READY |
|              1152 |  3 |     READY |   RUNNING |
|              1153 |  3 |   RUNNING |     READY |
|              1154 |  3 |     READY |   RUNNING |
|              1155 |  3 |   RUNNING |     READY |
|              1156 |  3 |     READY |   RUNNING |
|              1157 |  3 |   RUNNING |     READY |
|              1158 |  3 |     READY |   RUNNING |
|              1159 |  3 |   RUNNING |     READY |
|              1160 |  3 |     READY |   RUNNING |
|              1161 |  3 |   RUNNING |     READY |
|              1162 |  3 |     READY |   RUNNING |
|              1163 |  3 |   RUNNING |     READY |
|              1164 |  3 |     READY |   RUNNING |
|              1165 |  3 |   RUNNING |     READY |
|              1166 |  3 |     READY |   RUNNING |
|              1167 |  3 |   RUNNING |     READY |
|              1168 |  3 |     READY |   RUNNING |
|              1169 |  3 |   RUNNING |     READY |
|              1170 |  3 |     READY |   RUNNING |
|              1171 |  3 |   RUNNING |     READY |
|              1172 |  3 |     READY |   RUNNING |
|              1173 |  3 |   RUNNING |     READY |
|              1174 |  3 |     READY |   RUNNING |
|              1175 |  3 |   RUNNING |     READY |
|              1176 |  3 |     READY |   RUNNING |
|              1177 |  3 |   RUNNING |     READY |
|              1178 |  3 |     READY |   RUNNING |
|              1179 |  3 |   RUNNING |     READY |
|              1180 |  3 |     READY |   RUNNING |
|              1181 |  3 |   RUNNING |     READY |
|              1182 |  3 |     READY |   RUNNING |
|              1183 |  4 |   WAITING |     READY |
|              1183 |  3 |   RUNNING |     READY |
|              1184 |  4 |     READY |   RUNNING |
|              1185 |  4 |   RUNNING |     READY |
|              1186 |  4 |     READY |   RUNNING |
|              1187 |  4 |   RUNNING |     READY |
